,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,ls
3,-0.12360350242930455,0.026007955602932186,-0.12360350242930465,0.026007955602932092,0.4,0.4,0.026986710838995176,m_a=1,MSM,plugin,1.4
4,-0.19039618480254358,0.13349618480254363,-0.10336045703674095,0.046460457036740926,1.0,1.0,0.026999999999999996,m_u,MSM,plugin,1.4
0,-0.21962582359438,0.10633811659021677,-0.14171732567437417,0.030227732687163295,1.0,0.8,0.023304905851557846,m_y=1,MSM,plugin,1.4
1,-0.16286622738715167,0.1674591108614924,-0.0729081987069583,0.09159097987240825,1.0,1.0,-0.022679906828490852,m_y=0,MSM,plugin,1.4
2,-0.26589159228168935,0.24569068241590525,-0.08606592289576394,0.06586501302997991,1.0,1.0,0.021421046236437313,m_a=0,MSM,plugin,1.4
3,-0.1264360815759462,0.025956533086744303,-0.12643608157594619,0.025956533086744327,0.8,0.8,0.02302286235574369,m_a=1,MSM,plugin,1.4
4,-0.19711026848568175,0.13681026848568176,-0.10616343619375004,0.04586343619375001,1.0,1.0,0.02304999999999996,m_u,MSM,plugin,1.4
0,-0.22517628564713407,0.09627570174917599,-0.14911012725536082,0.02084699700266074,1.0,0.4,0.02096365173288249,m_y=1,MSM,plugin,1.4
1,-0.1672417143982506,0.15868723554894276,-0.0792854694561175,0.08344207465662476,1.0,1.0,-0.030722154222766234,m_y=0,MSM,plugin,1.4
2,-0.257477353594335,0.24123843028849956,-0.08270122755341162,0.06646230424757626,1.0,1.0,0.025117833260008382,m_a=0,MSM,plugin,1.4
3,-0.1267241410188344,0.02097663307767248,-0.12672414101883442,0.020976633077672426,0.2,0.2,0.024838593499853956,m_a=1,MSM,plugin,1.4
4,-0.19177617675924288,0.13057617675924288,-0.1047900988286754,0.043590098828675386,1.0,1.0,0.02495,m_u,MSM,plugin,1.4
0,-0.22631174345309515,0.0947388846218023,-0.15100819782761765,0.019913184852749614,1.0,1.0,0.011961924016510816,m_y=1,MSM,plugin,1.4
1,-0.1604500302182921,0.16739910605300487,-0.07168418685256765,0.09292257570914271,1.0,1.0,-0.02189691228933446,m_y=0,MSM,plugin,1.4
2,-0.27099835939232697,0.23522561489487312,-0.0947514673171014,0.05897872281964757,1.0,1.0,0.01671704551046027,m_a=0,MSM,plugin,1.4
3,-0.12867511504444853,0.022070748877391667,-0.1286751150444485,0.022070748877391706,1.0,1.0,0.015966244920201156,m_a=1,MSM,plugin,1.4
4,-0.19912114996548042,0.12772114996548037,-0.11151763225948956,0.04011763225948953,1.0,1.0,0.015999999999999986,m_u,MSM,plugin,1.4
0,-0.2288065997863807,0.09314988305556415,-0.15294867902258738,0.017146738578162082,1.0,1.0,0.01055541593365167,m_y=1,MSM,plugin,1.4
1,-0.15948598941818823,0.1705589172137197,-0.06920747114433316,0.09502803421662193,1.0,1.0,-0.02964157261565171,m_y=0,MSM,plugin,1.4
2,-0.2798706422329751,0.23241961802555533,-0.10089018505456852,0.053439160847148726,1.0,1.0,0.02010145970265481,m_a=0,MSM,plugin,1.4
3,-0.1287373338771316,0.02363515205761548,-0.12873733387713163,0.023635152057615426,1.0,1.0,0.018587826121200912,m_a=1,MSM,plugin,1.4
4,-0.20380496507174556,0.12770496507174559,-0.11378674413386602,0.037686744133866,1.0,1.0,0.01824999999999999,m_u,MSM,plugin,1.4
0,-0.21436458302479294,0.1101194229810322,-0.13656053634306795,0.035387602001655576,1.0,1.0,0.020677481718080197,m_y=1,MSM,plugin,1.4
1,-0.1582832373853636,0.17284945218882736,-0.06886692873535565,0.0985636352215892,1.0,1.0,-0.03196347031963471,m_y=0,MSM,plugin,1.4
2,-0.2769000480805176,0.23547384904654747,-0.09839736730560676,0.05697116827163664,1.0,1.0,0.025407445086996328,m_a=0,MSM,plugin,1.4
3,-0.11861501673547012,0.037128377277449956,-0.1186150167354701,0.03712837727744999,1.0,1.0,0.025338725384106087,m_a=1,MSM,plugin,1.4
4,-0.1978526244667061,0.136452624466706,-0.10836923059424326,0.046969230594243246,1.0,1.0,0.025249999999999995,m_u,MSM,plugin,1.4
0,-0.2177788119368925,0.1077551007084114,-0.13972786471936466,0.03200751213323806,1.0,1.0,0.01700479838370233,m_y=1,MSM,plugin,1.4
1,-0.15523975075979646,0.17685141416599054,-0.06400594591692572,0.10154200370516211,1.0,1.0,-0.016254155892131496,m_y=0,MSM,plugin,1.4
2,-0.2767321912300708,0.23709376513299013,-0.09666479344838215,0.05702636735130158,1.0,1.0,0.015477172513248982,m_a=0,MSM,plugin,1.4
3,-0.1249790695285948,0.02913426090356952,-0.12497906952859483,0.029134260903569513,1.0,1.0,0.016619515519434414,m_a=1,MSM,plugin,1.4
4,-0.20159655406651183,0.1338965540665119,-0.11075255188564996,0.04305255188564999,1.0,1.0,0.016699999999999993,m_u,MSM,plugin,1.4
0,-0.21821706095110538,0.10572962169454603,-0.141397558742075,0.031108380574991566,1.0,1.0,0.01909649196601329,m_y=1,MSM,plugin,1.4
1,-0.1531907397300451,0.17821568661373238,-0.0629043125657007,0.10411079328474164,1.0,1.0,-0.016270183655860953,m_y=0,MSM,plugin,1.4
2,-0.2778132126498484,0.2368156784751402,-0.09895568178488476,0.05795814761017658,1.0,1.0,0.016454295628800297,m_a=0,MSM,plugin,1.4
3,-0.12773417036803456,0.02696065262209637,-0.12773417036803458,0.026960652622096386,1.0,1.0,0.017649785878353086,m_a=1,MSM,plugin,1.4
4,-0.20309842953395646,0.1319984295339564,-0.11339243492863393,0.042292434928633896,1.0,1.0,0.017949999999999994,m_u,MSM,plugin,1.4
0,-0.22275632509386972,0.10031620183431209,-0.14634641127640777,0.02506397817918904,1.0,1.0,0.016916180326482247,m_y=1,MSM,plugin,1.4
1,-0.1536965736842999,0.17632638056984662,-0.06292760951093947,0.1014914306309543,1.0,1.0,-0.01883331295096001,m_y=0,MSM,plugin,1.4
2,-0.2772687202248525,0.23411751210418044,-0.09841073107569592,0.05525952295502392,1.0,1.0,0.017009970765194782,m_a=0,MSM,plugin,1.4
3,-0.12913640557740644,0.023159722489233658,-0.12913640557740647,0.02315972248923371,1.0,1.0,0.0175495774976423,m_a=1,MSM,plugin,1.4
4,-0.20328398016772226,0.1285839801677222,-0.11381027109585669,0.03911027109585667,1.0,1.0,0.017699999999999994,m_u,MSM,plugin,1.4
0,-0.22899334786590378,0.09404471819173961,-0.15245069879612605,0.01723036186586434,1.0,0.8,0.014684903918771516,m_y=1,MSM,plugin,1.4
1,-0.17513661743040912,0.15376386511876783,-0.08731547077714644,0.07727355331363568,1.0,1.0,-0.04589879995051342,m_y=0,MSM,plugin,1.4
2,-0.2633674950912085,0.24071208119035498,-0.08713742674497282,0.06448201284411934,1.0,1.0,0.030083113309176956,m_a=0,MSM,plugin,1.4
3,-0.12406526294289906,0.02811573638576914,-0.12406526294289902,0.028115736385769197,0.4,0.4,0.028220473663680634,m_a=1,MSM,plugin,1.4
4,-0.19373209813115397,0.13523209813115397,-0.10359041817205443,0.045090418172054426,1.0,1.0,0.02729999999999999,m_u,MSM,plugin,1.4
0,-0.22689097231582633,0.09413807771754235,-0.15078624414022204,0.018309040436586366,1.0,0.8,0.01336359051941505,m_y=1,MSM,plugin,1.4
1,-0.1658885320461219,0.16278027793892402,-0.07720540861576583,0.0873601192625556,1.0,1.0,-0.04134781535423352,m_y=0,MSM,plugin,1.4
2,-0.27403937603666406,0.23440881021039575,-0.09745001221980984,0.05781944639354146,1.0,1.0,0.027538790593163498,m_a=0,MSM,plugin,1.4
3,-0.12343341769566751,0.02811235070933884,-0.12343341769566744,0.02811235070933894,0.6,0.6,0.02521441679656511,m_a=1,MSM,plugin,1.4
4,-0.1978039665151012,0.13050396651510116,-0.1089000513015059,0.041600051301505916,1.0,1.0,0.0247,m_u,MSM,plugin,1.4
0,-0.2209977163467086,0.10235321282299574,-0.14387887220985243,0.026772215786745213,1.0,0.8,0.014976174268209668,m_y=1,MSM,plugin,1.4
1,-0.1649996084784089,0.16237025435778088,-0.07625815691103341,0.08696624084005168,1.0,1.0,-0.02885548011639184,m_y=0,MSM,plugin,1.4
2,-0.26546732182679267,0.2371764443593884,-0.08980477347268945,0.06151389600528514,1.0,1.0,0.021628501465440098,m_a=0,MSM,plugin,1.4
3,-0.12052547159826363,0.030276517622646427,-0.12052547159826368,0.030276517622646465,0.8,0.8,0.0208550543368059,m_a=1,MSM,plugin,1.4
4,-0.1928444201853396,0.1337444201853397,-0.10457398963740276,0.04547398963740279,1.0,1.0,0.020699999999999996,m_u,MSM,plugin,1.4
0,-0.20245980030826277,0.12245411132225988,-0.12302948234581604,0.0484593395633934,1.0,1.0,0.029983249581239536,m_y=1,MSM,plugin,1.4
1,-0.14814119403962092,0.1838255431348316,-0.05745073985139289,0.1103809858476463,1.0,1.0,-0.025186104218362298,m_y=0,MSM,plugin,1.4
2,-0.28053294141509044,0.23479689879170604,-0.10243802393008306,0.05670198130669866,1.0,1.0,0.0255568720684638,m_a=0,MSM,plugin,1.4
3,-0.11480680076036356,0.04166080075612122,-0.1148068007603636,0.04166080075612118,1.0,1.0,0.02754069927901026,m_a=1,MSM,plugin,1.4
4,-0.1983814740421713,0.13878147404217137,-0.10861273088385337,0.049012730883853384,1.0,1.0,0.02804999999999999,m_u,MSM,plugin,1.4
0,-0.21901487388286758,0.10390416937788557,-0.14202274640207857,0.028830576383252003,1.0,0.0,0.043154178109062365,m_y=1,MSM,plugin,1.6
1,-0.14825146655196333,0.18455380379944425,-0.056558753951780324,0.11022071078053337,1.0,0.0,-0.07512060647829082,m_y=0,MSM,plugin,1.6
2,-0.29080294048894484,0.22938670408020417,-0.10881711079429113,0.04740087438555042,1.0,0.0,0.054670073960538856,m_a=0,MSM,plugin,1.6
3,-0.12615473699155616,0.029800580091334083,-0.1261547369915561,0.02980058009133411,0.0,0.0,0.05469262498628513,m_a=1,MSM,plugin,1.6
4,-0.20845565764115093,0.12955565764115093,-0.11749004066827831,0.03859004066827826,1.0,0.0,0.054749999999999986,m_u,MSM,plugin,1.6
0,-0.21648176715672407,0.10722802396346272,-0.13920531917159787,0.032359323503085166,1.0,0.0,0.05492499404714658,m_y=1,MSM,plugin,1.6
1,-0.15378831334531795,0.1755798665623481,-0.06347581546278577,0.10105323109394862,1.0,0.0,-0.0706661261991623,m_y=0,MSM,plugin,1.6
2,-0.26951744144292267,0.23970180783353934,-0.09248488324407571,0.06266924963469239,1.0,1.0,0.05721305825636597,m_a=0,MSM,plugin,1.6
3,-0.12753015714254476,0.02398312369784832,-0.12753015714254476,0.02398312369784831,0.0,0.0,0.059891519480240074,m_a=1,MSM,plugin,1.6
4,-0.19918486843026834,0.13208486843026837,-0.11010208514460859,0.04300208514460859,1.0,0.0,0.06074999999999999,m_u,MSM,plugin,1.6
0,-0.2187483537476053,0.1049240129447758,-0.1422305242712448,0.030559162509304145,1.0,0.0,0.042030827904020344,m_y=1,MSM,plugin,1.6
1,-0.15086597816742126,0.18146769013978198,-0.060348844801897575,0.10772652900965193,1.0,0.6,-0.0605611006204478,m_y=0,MSM,plugin,1.6
2,-0.2806927367843589,0.23263468518564973,-0.10264065369265016,0.05458260209394099,1.0,1.0,0.04721635546168734,m_a=0,MSM,plugin,1.6
3,-0.1284795164214981,0.027313602151505023,-0.1284795164214981,0.027313602151505023,0.0,0.0,0.04851637626202021,m_a=1,MSM,plugin,1.6
4,-0.2049402912356854,0.13024029123568537,-0.11555814552364758,0.04085814552364757,1.0,0.0,0.0489,m_u,MSM,plugin,1.6
0,-0.2264053359744876,0.09559304455753068,-0.15044122994706496,0.020066897184470214,1.0,0.0,0.04548685145700069,m_y=1,MSM,plugin,1.6
1,-0.16468323138538618,0.16393271924827965,-0.07598529949864921,0.0887582147570808,1.0,0.0,-0.09377129617009677,m_y=0,MSM,plugin,1.6
2,-0.27271510254388065,0.23701013447771838,-0.09530444206111674,0.059599473994954535,1.0,0.0,0.0659005082228292,m_a=0,MSM,plugin,1.6
3,-0.12542098172740174,0.026343681371829696,-0.12542098172740168,0.026343681371829714,0.0,0.0,0.06350208664072954,m_a=1,MSM,plugin,1.6
4,-0.19826202548851204,0.130962025488512,-0.10938815511967145,0.042088155119671435,1.0,0.0,0.06319999999999999,m_u,MSM,plugin,1.6
0,-0.21661972563420245,0.1088496524991546,-0.13872817914092547,0.03341625399026718,1.0,0.0,0.0498257287705957,m_y=1,MSM,plugin,1.6
1,-0.15876264667208076,0.17242387381499985,-0.06871110082978116,0.09737532543563668,1.0,0.0,-0.07226138828633404,m_y=0,MSM,plugin,1.6
2,-0.2696712517202198,0.24077939339242035,-0.09110874100903008,0.06221688268123068,1.0,1.0,0.05553974128744471,m_a=0,MSM,plugin,1.6
3,-0.1250632850891917,0.029141531457488747,-0.12506328508919173,0.02914153145748873,0.0,0.0,0.058180515703786684,m_a=1,MSM,plugin,1.6
4,-0.19843582541455315,0.13613582541455313,-0.1079671293627289,0.04566712936272889,1.0,0.0,0.0581,m_u,MSM,plugin,1.6
0,-0.21481978431998855,0.10822806797769806,-0.13780076243150047,0.03440328117676199,1.0,0.0,0.041278509476389336,m_y=1,MSM,plugin,1.6
1,-0.16128230301281393,0.16767583993935423,-0.07339707949149259,0.09416181584611222,1.0,0.2,-0.07631160572337045,m_y=0,MSM,plugin,1.6
2,-0.27153920066295906,0.2330587005929321,-0.0979362103905259,0.05945571032049899,1.0,1.0,0.056215266719149504,m_a=0,MSM,plugin,1.6
3,-0.11566891300996054,0.03814592612969854,-0.11566891300996059,0.038145926129698506,0.0,0.0,0.05432913881706669,m_a=1,MSM,plugin,1.6
4,-0.1927104337357708,0.13461043373577083,-0.1063342659257217,0.048234265925721706,1.0,0.0,0.05450000000000001,m_u,MSM,plugin,1.6
0,-0.22563170559753506,0.09591632426058293,-0.15006504454062544,0.02080765584081705,1.0,0.0,0.04382406744611468,m_y=1,MSM,plugin,1.6
1,-0.15193130832438018,0.17766155500407793,-0.06112874976181355,0.103038878946026,1.0,0.0,-0.06812979668776088,m_y=0,MSM,plugin,1.6
2,-0.2783225903927858,0.23203474604631671,-0.09990539578845059,0.05361755144198159,1.0,0.6,0.0520844267130855,m_a=0,MSM,plugin,1.6
3,-0.1326859168711915,0.01895144244256297,-0.1326859168711915,0.01895144244256299,0.0,0.0,0.05245430890131142,m_a=1,MSM,plugin,1.6
4,-0.20545105412456185,0.12525105412456186,-0.11635842799888711,0.03615842799888712,1.0,0.0,0.052849999999999994,m_u,MSM,plugin,1.6
0,-0.22119938881541357,0.10218060145889721,-0.14463420576186842,0.02725663622003686,1.0,0.0,0.043886897650338486,m_y=1,MSM,plugin,1.6
1,-0.1580326284600458,0.17321542977913693,-0.06842621510610236,0.09880208708603336,1.0,0.0,-0.0776359973136333,m_y=0,MSM,plugin,1.6
2,-0.27835382680111154,0.2348519453187893,-0.09958922963039706,0.056087348148074714,1.0,0.4,0.05707936324875634,m_a=0,MSM,plugin,1.6
3,-0.12525629890969864,0.0295483358176609,-0.12525629890969864,0.029548335817660892,0.0,0.0,0.056511934855963286,m_a=1,MSM,plugin,1.6
4,-0.20158581394715921,0.1319858139471592,-0.1121945771319434,0.04259457713194339,1.0,0.0,0.056449999999999986,m_u,MSM,plugin,1.6
0,-0.2217554473652245,0.10119745649657161,-0.1459481948064562,0.026942519401316017,1.0,0.0,0.05456428230046202,m_y=1,MSM,plugin,1.6
1,-0.163576294600763,0.162751125550587,-0.07592270545574795,0.0886332208348702,1.0,0.0,-0.08675799086757995,m_y=0,MSM,plugin,1.6
2,-0.2592790161324571,0.23902025111025438,-0.08638109217840252,0.06612232715619995,1.0,0.4,0.06602007214886063,m_a=0,MSM,plugin,1.6
3,-0.12549572111066265,0.024896113935791785,-0.12549572111066268,0.024896113935791827,0.0,0.0,0.06608081260421561,m_a=1,MSM,plugin,1.6
4,-0.19225663505412444,0.1315566350541244,-0.10604973017063284,0.04534973017063286,1.0,0.0,0.06655000000000001,m_u,MSM,plugin,1.6
0,-0.22730568103547472,0.09718788760278557,-0.15135871219976674,0.02150579081688241,1.0,0.0,0.043460956777839684,m_y=1,MSM,plugin,1.6
1,-0.15637760257972827,0.1745366222646989,-0.06554873440862065,0.09923872501663411,1.0,0.0,-0.07341670028237193,m_y=0,MSM,plugin,1.6
2,-0.2768957179662864,0.23382709735446303,-0.09750942632011464,0.05444080570829124,1.0,0.6,0.054268959347977375,m_a=0,MSM,plugin,1.6
3,-0.13177673269253626,0.022038669705873204,-0.13177673269253626,0.022038669705873214,0.0,0.0,0.054935104135224844,m_a=1,MSM,plugin,1.6
4,-0.2047788382344963,0.12857883823449626,-0.11453856422188957,0.03833856422188958,1.0,0.0,0.054599999999999996,m_u,MSM,plugin,1.6
0,-0.21612592510158563,0.10688483353079437,-0.1387511824652093,0.031987624959887634,1.0,0.0,0.0457179141201683,m_y=1,MSM,plugin,1.6
1,-0.14797869576777564,0.18347100474885938,-0.05643975511647725,0.10916923363610491,1.0,0.0,-0.06458586677476015,m_y=0,MSM,plugin,1.6
2,-0.284568573797685,0.23338002191860005,-0.104087631212647,0.052899079333562096,1.0,0.6,0.05084801901058145,m_a=0,MSM,plugin,1.6
3,-0.12608080535385136,0.027767400888752937,-0.12608080535385138,0.027767400888752937,0.0,0.0,0.05199534276203799,m_a=1,MSM,plugin,1.6
4,-0.2054250888084955,0.13042508880849554,-0.11513949728033024,0.040139497280330255,1.0,0.0,0.05270000000000001,m_u,MSM,plugin,1.6
0,-0.2213437585954726,0.09966265703419816,-0.14500883247402235,0.024825049031418165,1.0,0.0,0.04788754764930116,m_y=1,MSM,plugin,1.6
1,-0.1646850105865501,0.16196968716350457,-0.07679895662474892,0.08739586914584105,1.0,0.0,-0.0892278617710583,m_y=0,MSM,plugin,1.6
2,-0.2638645255311291,0.23589795474207484,-0.09017511787572044,0.06220854708666622,1.0,0.2,0.06480386722299275,m_a=0,MSM,plugin,1.6
3,-0.12166182565693454,0.028045179741331205,-0.12166182565693454,0.028045179741331184,0.0,0.0,0.06311527355333879,m_a=1,MSM,plugin,1.6
4,-0.19211702940390293,0.1312170294039029,-0.10549812180615063,0.044598121806150616,1.0,0.0,0.0632,m_u,MSM,plugin,1.6
0,-0.2124669547260009,0.10990759834675404,-0.1358994104478189,0.036732042853942756,1.0,0.0,0.05196562151838291,m_y=1,MSM,plugin,1.6
1,-0.15469041932004113,0.1733352354087807,-0.06643250237026065,0.10048924741586421,1.0,0.0,-0.07465698143664244,m_y=0,MSM,plugin,1.6
2,-0.26993101751751897,0.2354222372464844,-0.09616503861505052,0.061656258344016,1.0,0.8,0.05886186530673415,m_a=0,MSM,plugin,1.6
3,-0.12113953634527816,0.032060960487439935,-0.12113953634527819,0.032060960487439935,0.0,0.0,0.05940562156287055,m_a=1,MSM,plugin,1.6
4,-0.19528764796741666,0.13308764796741665,-0.108795631968713,0.046595631968713004,1.0,0.0,0.06039999999999999,m_u,MSM,plugin,1.6
0,-0.21493355574952555,0.10887730102566766,-0.13751034930445497,0.0344596209884754,1.0,0.0,0.04993997599039616,m_y=1,MSM,plugin,1.6
1,-0.1596499687819239,0.1687591769559262,-0.07088152231631689,0.09457740022878951,1.0,0.2,-0.07728181212524982,m_y=0,MSM,plugin,1.6
2,-0.26719930506511275,0.2371209804294458,-0.09218245685054045,0.062104132214873486,1.0,0.8,0.05957616055010434,m_a=0,MSM,plugin,1.6
3,-0.11954289246837664,0.032443902194879956,-0.11954289246837661,0.032443902194879956,0.0,0.0,0.05972217425838311,m_a=1,MSM,plugin,1.6
4,-0.19320395031220172,0.13440395031220181,-0.10594054979241603,0.04714054979241603,1.0,0.0,0.06020000000000001,m_u,MSM,plugin,1.6
0,-0.22934404768199973,0.09338869175718859,-0.15292226116805963,0.01665213146990721,1.0,0.0,0.04967257626577226,m_y=1,MSM,plugin,1.6
1,-0.16804443259230223,0.15807300807120192,-0.07879777341819465,0.0814327124112901,1.0,0.0,-0.08665418561112596,m_y=0,MSM,plugin,1.6
2,-0.2598010818276965,0.24297594902841285,-0.08225860008416656,0.06543346728488288,1.0,0.8,0.06422912581255746,m_a=0,MSM,plugin,1.6
3,-0.12856560726234761,0.017898447320471765,-0.12856560726234767,0.017898447320471644,0.0,0.0,0.06343010187960951,m_a=1,MSM,plugin,1.6
4,-0.19388306718552017,0.13008306718552026,-0.10522722892688852,0.04142722892688851,1.0,0.0,0.06350000000000001,m_u,MSM,plugin,1.6
0,-0.22439782780466117,0.09928617953120603,-0.1476098385775583,0.023312488348025018,1.0,0.0,0.05352157613464146,m_y=1,MSM,plugin,1.6
1,-0.16831138076113786,0.15876001033862086,-0.07982052259085184,0.08291352106272477,1.0,0.0,-0.08897226316494707,m_y=0,MSM,plugin,1.6
2,-0.2571864920317783,0.2430169047886576,-0.08119403551673518,0.0670244482736144,1.0,0.6,0.06639121471340143,m_a=0,MSM,plugin,1.6
3,-0.12605526415636806,0.022975991126964312,-0.1260552641563681,0.02297599112696424,0.0,0.0,0.06693330386799046,m_a=1,MSM,plugin,1.6
4,-0.19186119894069245,0.13336119894069243,-0.10355698388426952,0.0450569838842695,1.0,0.0,0.06674999999999999,m_u,MSM,plugin,1.6
0,-0.21378638021779098,0.11057751821750259,-0.13554227560700588,0.03541221346222336,1.0,0.0,0.04924543288324066,m_y=1,MSM,plugin,1.6
1,-0.16115280815776753,0.1693560738534307,-0.07196487895247314,0.094596322163965,1.0,0.0,-0.08636977058029689,m_y=0,MSM,plugin,1.6
2,-0.27516554144468464,0.2395190332788936,-0.09525564453876038,0.05960913637296934,1.0,0.0,0.06337850241964865,m_a=0,MSM,plugin,1.6
3,-0.11728889122374223,0.037432637057981055,-0.1172888912237422,0.03743263705798107,0.0,0.0,0.06313922711897246,m_a=1,MSM,plugin,1.6
4,-0.19618712270715433,0.13848712270715435,-0.10607925084182221,0.04837925084182217,1.0,0.0,0.063,m_u,MSM,plugin,1.6
0,-0.22538991851278709,0.09792368871217269,-0.1494150011550917,0.022640654791705534,1.0,0.0,0.047234654731457784,m_y=1,MSM,plugin,1.6
1,-0.16539762153252893,0.16265034602106476,-0.07701330909266485,0.08759877029886529,1.0,0.4,-0.07812499999999999,m_y=0,MSM,plugin,1.6
2,-0.26258835501199074,0.24110722679039392,-0.08625950785395918,0.06477837963236242,1.0,1.0,0.058667311231138664,m_a=0,MSM,plugin,1.6
3,-0.12843176505961668,0.02253048433244309,-0.1284317650596167,0.022530484332443063,0.0,0.0,0.058782001102780757,m_a=1,MSM,plugin,1.6
4,-0.19554591026941645,0.13184591026941644,-0.1073462209209691,0.04364622092096907,1.0,0.0,0.058799999999999984,m_u,MSM,plugin,1.6
0,-0.2129459172139761,0.10989298613370006,-0.13599453784162502,0.03635411367506874,1.0,0.0,0.05366398213858542,m_y=1,MSM,plugin,1.6
1,-0.15540750610300963,0.1723241243947715,-0.0667922192438978,0.09903671008668609,1.0,0.0,-0.08043973723019171,m_y=0,MSM,plugin,1.6
2,-0.2695492652349666,0.2342132387942498,-0.09599025293333982,0.06065422649262312,1.0,0.2,0.06278165756409104,m_a=0,MSM,plugin,1.6
3,-0.11926912728685671,0.03276662760856641,-0.11926912728685668,0.03276662760856642,0.0,0.0,0.06265310660239864,m_a=1,MSM,plugin,1.6
4,-0.1939248303772309,0.13262483037723083,-0.10777013667070337,0.046470136670703356,1.0,0.0,0.06364999999999998,m_u,MSM,plugin,1.6
0,-0.2252571780031019,0.0966663537022456,-0.14958771581357028,0.02170589337133193,1.0,0.0,0.04139849026618994,m_y=1,MSM,plugin,1.6
1,-0.16797748900185366,0.1597140447594752,-0.0805883681085366,0.08504992625552407,1.0,0.0,-0.09130141604855024,m_y=0,MSM,plugin,1.6
2,-0.26978644257196527,0.237053033614895,-0.09459334705410118,0.061859938097030776,1.0,0.2,0.06344065197483717,m_a=0,MSM,plugin,1.6
3,-0.12243965750201916,0.030355260305172195,-0.12243965750201924,0.030355260305172122,0.0,0.0,0.06041598489768174,m_a=1,MSM,plugin,1.6
4,-0.1951488821979189,0.13294888219791892,-0.10712311135496808,0.044923111354968084,1.0,0.0,0.05990000000000002,m_u,MSM,plugin,1.6
0,-0.21315059892601118,0.1118959474635453,-0.13478599194774316,0.036839112956800535,1.0,0.0,0.07295845001135244,m_y=1,MSM,plugin,1.8
1,-0.15821135705651518,0.17320078370473554,-0.0684043297325128,0.0985728829164449,1.0,0.0,-0.1337851775453072,m_y=0,MSM,plugin,1.8
2,-0.2745267888822925,0.23970648400810485,-0.09518233867079946,0.06036203379661194,1.0,0.0,0.09212899660176252,m_a=0,MSM,plugin,1.8
3,-0.11981971306985402,0.034810304648921916,-0.11981971306985392,0.03481030464892198,0.0,0.0,0.09327384718062393,m_a=1,MSM,plugin,1.8
4,-0.1974585053851107,0.13745850538511067,-0.10750829638153643,0.04750829638153643,1.0,0.0,0.09359999999999999,m_u,MSM,plugin,1.8
0,-0.22196682187376515,0.10261569705491516,-0.14496189245775087,0.027192533483157966,1.0,0.0,0.0724516862447897,m_y=1,MSM,plugin,1.8
1,-0.1618977329384798,0.1688681614762275,-0.07239817358203238,0.0938059818678493,1.0,0.0,-0.13490080822924322,m_y=0,MSM,plugin,1.8
2,-0.26965780347497365,0.24122602309718372,-0.09113340877209906,0.06270162839430907,1.0,0.0,0.09289666733587637,m_a=0,MSM,plugin,1.8
3,-0.12692947188012899,0.025644802617699615,-0.126929471880129,0.02564480261769959,0.0,0.0,0.09328774656306038,m_a=1,MSM,plugin,1.8
4,-0.19833922572189752,0.13333922572189755,-0.10907702837046016,0.044077028370460195,1.0,0.0,0.09370000000000002,m_u,MSM,plugin,1.8
0,-0.22048067660990958,0.10198206700101956,-0.1432196594009374,0.026301128486049197,1.0,0.0,0.061764929053797726,m_y=1,MSM,plugin,1.8
1,-0.1558155305907103,0.1750895540297527,-0.06509238814213877,0.09995697019651001,1.0,0.0,-0.12564140155402434,m_y=0,MSM,plugin,1.8
2,-0.2825151489010041,0.2335951215444938,-0.10171713172359778,0.05279710436708751,1.0,0.0,0.08480956685457769,m_a=0,MSM,plugin,1.8
3,-0.12372027583989953,0.029413647193557768,-0.1237202758398995,0.029413647193557775,0.0,0.0,0.08366201673757723,m_a=1,MSM,plugin,1.8
4,-0.2027687365148462,0.1311687365148462,-0.1123516481244253,0.04075164812442532,1.0,0.0,0.08355000000000001,m_u,MSM,plugin,1.8
0,-0.23011781339081824,0.09223961234683524,-0.15460689652099088,0.016384088539489583,1.0,0.0,0.06376017651982044,m_y=1,MSM,plugin,1.8
1,-0.172636306143364,0.1554083600301948,-0.08524975564491667,0.07983913477863583,1.0,0.0,-0.14744057167857663,m_y=0,MSM,plugin,1.8
2,-0.26414851178271065,0.23926450902598137,-0.08923462152362763,0.06435061876689832,1.0,0.0,0.09639442998481637,m_a=0,MSM,plugin,1.8
3,-0.12613081958458,0.02583521773971482,-0.12613081958458,0.02583521773971481,0.0,0.0,0.09393016764400786,m_a=1,MSM,plugin,1.8
4,-0.1946425670137053,0.13254256701370526,-0.10602244451394087,0.043922444513940846,1.0,0.0,0.09244999999999999,m_u,MSM,plugin,1.8
0,-0.2196492590987912,0.10472865381655079,-0.14326604535732274,0.03042231329892863,1.0,0.0,0.06962940415493492,m_y=1,MSM,plugin,1.8
1,-0.16037460355805486,0.1701977958198527,-0.07180795671828137,0.09628081181041646,1.0,0.0,-0.13194343198717015,m_y=0,MSM,plugin,1.8
2,-0.2700887446219925,0.23588539020392738,-0.09438548135627248,0.06018212693820744,1.0,0.0,0.09045871056983448,m_a=0,MSM,plugin,1.8
3,-0.12477222664465586,0.030610937851244847,-0.12477222664465586,0.030610937851244847,0.0,0.0,0.09123031260988024,m_a=1,MSM,plugin,1.8
