,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
4,-0.1861783246091374,-0.026321675390862588,-0.13759542623489648,-0.07490457376510354,1.0,1.0,-0.08474999999999999,m_u,IV,plugin,0.55
0,-0.305827577759316,-0.12097277393359111,-0.26439821967240185,-0.16269892552529472,1.0,1.0,-0.25145614910966885,m_y=1,IV,plugin,0.55
1,-0.15612882894096466,0.07095657778474769,-0.09221944063896956,0.008915617608510779,1.0,0.0,-0.13881232773740915,m_y=0,IV,plugin,0.55
2,-0.48420251251794344,-0.027010153534524295,-0.3715562119589951,-0.1396564540934727,1.0,0.0,-0.06660187575274962,m_a=0,IV,plugin,0.55
3,-0.05691914535629374,0.029247968168902426,-0.05691914535629365,0.02924796816890251,1.0,1.0,-0.04870495988457413,m_a=1,IV,plugin,0.55
4,-0.21516371943209006,-0.01663628056791002,-0.15944885917563414,-0.07235114082436589,1.0,1.0,-0.09570000000000004,m_u,IV,plugin,0.55
0,-0.2809145655544901,-0.11933565757359274,-0.23834436438997444,-0.16211629919404064,1.0,0.0,-0.2504820186101098,m_y=1,IV,plugin,0.55
1,-0.14510606594616587,0.052101362996489556,-0.0825654052299244,-0.010029978449599837,0.4,0.0,-0.1486804609094288,m_y=0,IV,plugin,0.55
2,-0.4668063028779962,-0.048961911231072276,-0.3521757564051385,-0.16359245770392988,0.8,0.0,-0.06239166906114735,m_a=0,IV,plugin,0.55
3,-0.029284138016653548,0.03321710668189526,-0.029284138016653603,0.03321710668189517,0.0,0.0,-0.04353964265703614,m_a=1,IV,plugin,0.55
4,-0.19450972832889696,-0.01719027167110305,-0.13698812010881706,-0.07471187989118301,1.0,1.0,-0.08940000000000001,m_u,IV,plugin,0.55
0,-0.26850757676662507,-0.13956377515960275,-0.23594987077621346,-0.17230015916348534,0.8,0.0,-0.25338427040943445,m_y=1,IV,plugin,0.55
1,-0.11929458765319753,0.03790011684632224,-0.07061060649311586,-0.010497072436940058,0.0,0.0,-0.15303430079155672,m_y=0,IV,plugin,0.55
2,-0.4441118562889386,-0.10699113177304014,-0.35457009628823494,-0.19653289177374372,0.0,0.0,-0.056104340981458334,m_a=0,IV,plugin,0.55
3,-0.02777825112536001,0.025454828631534386,-0.02777825112536007,0.02545482863153431,0.0,0.0,-0.04492378921391815,m_a=1,IV,plugin,0.55
4,-0.1834636681073109,-0.040536331892688994,-0.13850475041095772,-0.08549524958904228,1.0,1.0,-0.09164999999999998,m_u,IV,plugin,0.55
0,-0.3127318721000373,-0.11209210385273986,-0.2635783494383562,-0.16155353344774367,1.0,1.0,-0.2566527196652719,m_y=1,IV,plugin,0.55
1,-0.17595717014453685,0.07217215322061225,-0.10163182535045637,-0.0012611798430332596,1.0,0.0,-0.14236024844720496,m_y=0,IV,plugin,0.55
2,-0.499663200252788,0.003896348016767881,-0.368264617450116,-0.12750223478590422,1.0,0.0,-0.07211633661957151,m_a=0,IV,plugin,0.55
3,-0.048493485056634866,0.03567243984091588,-0.04849348505663484,0.035672439840915914,0.8,0.8,-0.04799419385565318,m_a=1,IV,plugin,0.55
4,-0.21864642364748293,-0.0030535763525171068,-0.1529077126713061,-0.0687922873286939,1.0,1.0,-0.09604999999999998,m_u,IV,plugin,0.55
0,-0.28900228555215096,-0.12896168882886655,-0.25010803049583014,-0.16815680017844117,1.0,0.6,-0.2508733987689236,m_y=1,IV,plugin,0.55
1,-0.14405391095391662,0.049892378117907234,-0.08588998672131094,-0.007819922385578208,0.2,0.0,-0.1594384557533216,m_y=0,IV,plugin,0.55
2,-0.46816819767935514,-0.06063242489321667,-0.3621710164684541,-0.16662960610411756,0.2,0.0,-0.04830637273779248,m_a=0,IV,plugin,0.55
3,-0.03842440407434959,0.030328049934066237,-0.03842440407434958,0.03032804993406627,0.2,0.2,-0.04223782667533493,m_a=1,IV,plugin,0.55
4,-0.1982517300638702,-0.02314826993612984,-0.14474965284766794,-0.07665034715233206,1.0,1.0,-0.08720000000000001,m_u,IV,plugin,0.55
0,-0.27170721388564,-0.12254568338695807,-0.23878273341265127,-0.15568852444774234,1.0,0.6,-0.23818122127380176,m_y=1,IV,plugin,0.55
1,-0.11596583211652382,0.0653633635098182,-0.06581807178919698,0.017181781744715373,0.0,0.0,-0.14547082906857728,m_y=0,IV,plugin,0.55
2,-0.4626062939472913,-0.0900522363614313,-0.37130747998148006,-0.1813510503272427,0.0,0.0,-0.05053142102914038,m_a=0,IV,plugin,0.55
3,-0.04163953691842566,0.033129546757691954,-0.04163953691842569,0.033129546757691905,0.6,0.6,-0.04134957613704959,m_a=1,IV,plugin,0.55
4,-0.1989343596300953,-0.03296564036990455,-0.15355884908908712,-0.07834115091091286,1.0,1.0,-0.08824999999999998,m_u,IV,plugin,0.55
0,-0.3192992532155211,-0.1450628212861068,-0.2785262355076346,-0.1861941108092366,1.0,0.6,-0.269620884602594,m_y=1,IV,plugin,0.55
1,-0.16819399666790508,0.04887767628423358,-0.10452894846181911,-0.014151111260325719,1.0,0.0,-0.14726542900150527,m_y=0,IV,plugin,0.55
2,-0.4665405236955108,-0.029563298040527354,-0.3560679939564974,-0.14003582777954074,1.0,0.0,-0.07230956261450622,m_a=0,IV,plugin,0.55
3,-0.05636856245221285,0.01817791882472648,-0.05636856245221287,0.018177918824726462,0.6,0.6,-0.05348554003104988,m_a=1,IV,plugin,0.55
4,-0.21202835793574812,-0.026671642064251856,-0.15627287217646804,-0.08242712782353195,1.0,1.0,-0.10345,m_u,IV,plugin,0.55
0,-0.3323021120000657,-0.14136864421082132,-0.28962474946787664,-0.18445968966756687,1.0,1.0,-0.26022025696646084,m_y=1,IV,plugin,0.55
1,-0.18914055059656043,0.04727076296025019,-0.123131437030363,-0.017977358703141863,1.0,0.0,-0.1524831544796606,m_y=0,IV,plugin,0.55
2,-0.4632198222080367,0.005155511733156648,-0.34804385518599484,-0.11002045528888527,1.0,0.0,-0.06352532163274816,m_a=0,IV,plugin,0.55
3,-0.06883088661922761,0.015417487614495129,-0.06883088661922757,0.015417487614495119,1.0,1.0,-0.047079960573483515,m_a=1,IV,plugin,0.55
4,-0.21504052131293044,-0.01565947868706945,-0.15753316097882497,-0.07316683902117503,1.0,1.0,-0.09485,m_u,IV,plugin,0.55
0,-0.31645200121862643,-0.10633883484692368,-0.2671755195750078,-0.15607169344748112,1.0,1.0,-0.2500211595429539,m_y=1,IV,plugin,0.55
1,-0.18032252441032365,0.07104072332086046,-0.10716071981356023,-0.0009728111029141147,1.0,0.0,-0.15455100794135615,m_y=0,IV,plugin,0.55
2,-0.5173952175156905,0.008496571099364525,-0.3842175161307225,-0.1246811302856035,1.0,0.0,-0.051794616683215444,m_a=0,IV,plugin,0.55
3,-0.05430406058512309,0.03733385376638345,-0.05430406058512314,0.03733385376638344,1.0,1.0,-0.0437626443115694,m_a=1,IV,plugin,0.55
4,-0.21857695753908185,0.0059769575390819394,-0.15240761660596053,-0.06019238339403947,1.0,1.0,-0.08445000000000001,m_u,IV,plugin,0.55
0,-0.32933837836730245,-0.11744550187840379,-0.2825589011085578,-0.16467766937375844,1.0,1.0,-0.2529215358931553,m_y=1,IV,plugin,0.55
1,-0.18803812177741236,0.07311728198572365,-0.11604164443269198,0.002408298594271532,1.0,0.0,-0.14326683291770576,m_y=0,IV,plugin,0.55
2,-0.4956237781991237,0.019994990588737917,-0.3690050307695393,-0.10662375684084639,1.0,0.0,-0.06678092745847647,m_a=0,IV,plugin,0.55
3,-0.06903202887165057,0.029235346937545415,-0.06903202887165052,0.029235346937545426,1.0,1.0,-0.0468633868879359,m_a=1,IV,plugin,0.55
4,-0.22678210617040628,-0.002017893829593631,-0.16374496276258774,-0.06505503723741227,1.0,1.0,-0.09405000000000001,m_u,IV,plugin,0.55
0,-0.300862265134274,-0.12177068680270557,-0.2601116122637126,-0.1628918583967674,1.0,0.8,-0.25379229871645276,m_y=1,IV,plugin,0.55
1,-0.16083290966792144,0.057992505179673096,-0.09973185598489512,-0.0025731681964006855,0.8,0.0,-0.14746313421644588,m_y=0,IV,plugin,0.55
2,-0.47576088126501387,-0.030832364162316918,-0.36441071511276146,-0.14218253031456934,1.0,0.0,-0.06442332762099073,m_a=0,IV,plugin,0.55
3,-0.04971925694808088,0.034483165340876275,-0.04971925694808099,0.03448316534087617,0.6,0.6,-0.04566292017621032,m_a=1,IV,plugin,0.55
4,-0.20905524600395547,-0.0132447539960445,-0.15285124963860605,-0.06944875036139397,1.0,1.0,-0.09325000000000001,m_u,IV,plugin,0.55
0,-0.3302094234206555,-0.12910237987197756,-0.2865395116297891,-0.17325784963390833,1.0,1.0,-0.2576339062239279,m_y=1,IV,plugin,0.55
1,-0.1843362379334066,0.06260145003827237,-0.11672923351426437,-0.004033470323656778,1.0,0.0,-0.14749188919391062,m_y=0,IV,plugin,0.55
2,-0.4866508300158753,0.004932150970517457,-0.3675042457359389,-0.1142144333094189,1.0,0.0,-0.06386491823332224,m_a=0,IV,plugin,0.55
3,-0.07047562314205554,0.023297959138218083,-0.07047562314205555,0.023297959138218062,1.0,1.0,-0.0484785595881253,m_a=1,IV,plugin,0.55
4,-0.22274232217870527,-0.009857677821294786,-0.163252432647733,-0.069347567352267,1.0,1.0,-0.09530000000000001,m_u,IV,plugin,0.55
0,-0.3278269638560669,-0.1254780641886096,-0.2796028387823354,-0.174078307021517,1.0,1.0,-0.2470801118605034,m_y=1,IV,plugin,0.55
1,-0.19658183464523918,0.055938550940224416,-0.12358104655327895,-0.016472194365511127,1.0,0.0,-0.16373374139250194,m_y=0,IV,plugin,0.55
2,-0.48165220337800935,0.02261614825591881,-0.35212086406993875,-0.10691519105215172,1.0,0.0,-0.04905737552671913,m_a=0,IV,plugin,0.55
3,-0.05989426348840075,0.025251847032782514,-0.059894263488400726,0.025251847032782614,1.0,1.0,-0.0360182278911052,m_a=1,IV,plugin,0.55
4,-0.21843089088197445,-0.0036691091180255154,-0.15354216645559654,-0.06855783354440345,1.0,1.0,-0.086,m_u,IV,plugin,0.55
0,-0.2662655171232982,-0.1419161330267095,-0.23781984659221167,-0.17060114141089705,1.0,0.0,-0.25852272727272724,m_y=1,IV,plugin,0.55
1,-0.10328349448975849,0.04539341814419173,-0.0600084352719785,0.002755055601258166,0.0,0.0,-0.1426792828685259,m_y=0,IV,plugin,0.55
2,-0.441603788317147,-0.1272037458119663,-0.36227680950635277,-0.2065307246227604,0.0,0.0,-0.059911261573183494,m_a=0,IV,plugin,0.55
3,-0.03472834218502354,0.02444155381690043,-0.03472834218502355,0.02444155381690044,0.0,0.0,-0.054326455326739076,m_a=1,IV,plugin,0.55
4,-0.18659356840258287,-0.047806431597417064,-0.14635892474974815,-0.08804107525025187,1.0,1.0,-0.09740000000000001,m_u,IV,plugin,0.55
0,-0.2947679589106874,-0.1205029223613786,-0.2520466496878632,-0.16353276323033844,1.0,0.6,-0.25583326413684304,m_y=1,IV,plugin,0.55
1,-0.14682837885716643,0.06776304383916261,-0.08177222545589193,0.003700904837707333,0.8,0.0,-0.14603493779062462,m_y=0,IV,plugin,0.55
2,-0.4951284527458445,-0.04759553036963708,-0.37808317331644437,-0.1646408097990369,0.8,0.0,-0.06612758676989455,m_a=0,IV,plugin,0.55
3,-0.04066302889760167,0.03416775735619419,-0.040663028897601615,0.03416775735619424,0.2,0.2,-0.047180599600520345,m_a=1,IV,plugin,0.55
4,-0.2114062334224896,-0.019293766577510408,-0.1525558669253873,-0.07814413307461271,1.0,1.0,-0.09595000000000002,m_u,IV,plugin,0.55
0,-0.26988170344320284,-0.12593711668752694,-0.23521997053362503,-0.16081737145039304,1.0,0.0,-0.2517991631799163,m_y=1,IV,plugin,0.55
1,-0.11871078252234035,0.05518776350497197,-0.06674559536542453,0.004157720999781791,0.0,0.0,-0.1439751552795031,m_y=0,IV,plugin,0.55
2,-0.46058813230017587,-0.09350711297797616,-0.36558927131000385,-0.18850597396814808,0.0,0.0,-0.06187669855459682,m_a=0,IV,plugin,0.55
3,-0.03140613231597578,0.03314319889588413,-0.0314061323159757,0.03314319889588419,0.0,0.0,-0.04778314300573494,m_a=1,IV,plugin,0.55
4,-0.19192890525461698,-0.032271094745383075,-0.1442584768097486,-0.0799415231902514,1.0,1.0,-0.0925,m_u,IV,plugin,0.55
0,-0.2973701183660261,-0.10822678967126895,-0.2527581083212986,-0.15313342420410544,1.0,0.6,-0.24939386338934874,m_y=1,IV,plugin,0.55
1,-0.15883434697746718,0.07098573573771967,-0.09227077281111175,0.005858397764922691,1.0,0.0,-0.14578927727329272,m_y=0,IV,plugin,0.55
2,-0.49650913037265204,-0.02295894246738004,-0.376193348154876,-0.14327472468515617,1.0,0.0,-0.0605741157016253,m_a=0,IV,plugin,0.55
3,-0.04404503648971898,0.04130900974259122,-0.04404503648971904,0.04130900974259115,0.4,0.4,-0.045341125324910525,m_a=1,IV,plugin,0.55
4,-0.21129121205506127,-0.005708787944938632,-0.15128371567394544,-0.0657162843260545,1.0,1.0,-0.09054999999999998,m_u,IV,plugin,0.55
0,-0.2822507077150551,-0.1226355929136195,-0.24653979284128374,-0.15867730926497603,1.0,0.2,-0.25357380319148937,m_y=1,IV,plugin,0.55
1,-0.1296218592578892,0.0634180315440237,-0.07554314256218732,0.010782387384588232,0.2,0.0,-0.13930722891566266,m_y=0,IV,plugin,0.55
2,-0.4746951059630068,-0.07517862066732314,-0.37542469929179834,-0.17444902733853151,0.2,0.0,-0.06453811081375765,m_a=0,IV,plugin,0.55
3,-0.04346150947290879,0.03506937753950852,-0.0434615094729088,0.03506937753950849,0.4,0.4,-0.05087188283855926,m_a=1,IV,plugin,0.55
4,-0.20419293770429445,-0.02620706229570551,-0.15411598105900337,-0.0762840189409966,1.0,1.0,-0.09705,m_u,IV,plugin,0.55
0,-0.29961341108638473,-0.13857147767785813,-0.26151820071722787,-0.17689532577951553,1.0,0.6,-0.25996691480562445,m_y=1,IV,plugin,0.55
1,-0.14631010199065175,0.0520187095302884,-0.08745127542938201,-0.0061025163732483624,0.4,0.0,-0.1513274336283186,m_y=0,IV,plugin,0.55
2,-0.4733279796583963,-0.061353525920195474,-0.3700357270730701,-0.16464577850552162,0.4,0.0,-0.057317120115185805,m_a=0,IV,plugin,0.55
3,-0.045450795896184525,0.023828656047032347,-0.04545079589618452,0.02382865604703238,0.2,0.2,-0.04965371916226413,m_a=1,IV,plugin,0.55
4,-0.2031032023417673,-0.030796797658232667,-0.15185991583418695,-0.08204008416581297,1.0,1.0,-0.09729999999999997,m_u,IV,plugin,0.55
0,-0.2562393897532626,-0.13413402079879228,-0.2275443704997464,-0.16299504919405516,0.8,0.0,-0.2509608308120042,m_y=1,IV,plugin,0.6
1,-0.09547662735987449,0.05448559905843895,-0.05167694544069219,0.011873877458776605,0.0,0.0,-0.1452837472654742,m_y=0,IV,plugin,0.6
2,-0.4644722294668925,-0.14326067309108145,-0.38315557281944124,-0.22457732973853278,0.0,0.0,-0.0624372300165249,m_a=0,IV,plugin,0.6
3,-0.025387183008409475,0.03337427393664005,-0.025387183008409385,0.03337427393664015,0.0,0.0,-0.04524798051895529,m_a=1,IV,plugin,0.6
4,-0.19013529495564033,-0.04996470504435968,-0.1493102674857874,-0.09078973251421257,1.0,0.8,-0.09699999999999999,m_u,IV,plugin,0.6
0,-0.31362360235252723,-0.12882294727202165,-0.27247734726397305,-0.17034186722305095,1.0,1.0,-0.2582617316589557,m_y=1,IV,plugin,0.6
1,-0.16057266332876163,0.06758127728642634,-0.09637374436138296,0.00478572754416863,1.0,0.0,-0.1451367781155015,m_y=0,IV,plugin,0.6
2,-0.4926546304949457,-0.030913557854159158,-0.379667093059456,-0.1439010952896489,1.0,0.0,-0.06439753201162335,m_a=0,IV,plugin,0.6
3,-0.05893163554518923,0.027589022660134986,-0.05893163554518923,0.027589022660134986,1.0,1.0,-0.04989789680860346,m_a=1,IV,plugin,0.6
4,-0.21949351106871492,-0.020006488931285094,-0.16304493736594425,-0.07645506263405578,1.0,1.0,-0.09900000000000002,m_u,IV,plugin,0.6
0,-0.27444612860370254,-0.1209462266237834,-0.23936087751092067,-0.15623019543036484,1.0,0.4,-0.2445554281971508,m_y=1,IV,plugin,0.6
1,-0.12012218296367463,0.06814093846335847,-0.06651052786987507,0.016582753502564086,0.0,0.0,-0.15039815052658617,m_y=0,IV,plugin,0.6
2,-0.48707548725407185,-0.09300564127852015,-0.3898449581258269,-0.19023617040676488,0.2,0.0,-0.05291855880979751,m_a=0,IV,plugin,0.6
3,-0.035369174221501695,0.038896702898576205,-0.035369174221501674,0.03889670289857623,0.2,0.2,-0.04132661194522802,m_a=1,IV,plugin,0.6
4,-0.20261782684213286,-0.03128217315786723,-0.15434286912995923,-0.0795571308700408,1.0,1.0,-0.09080000000000002,m_u,IV,plugin,0.6
0,-0.28221110113520054,-0.12528098937500493,-0.2422188654632363,-0.16548765824214384,1.0,0.0,-0.24892810026385223,m_y=1,IV,plugin,0.6
1,-0.13137065908381876,0.06270764630531497,-0.07043944150155737,0.0025842478219884465,0.0,0.0,-0.14265752032520326,m_y=0,IV,plugin,0.6
2,-0.47340460534728585,-0.06611215438282839,-0.3636097299219262,-0.1759070298081879,0.6,0.0,-0.062290601317003924,m_a=0,IV,plugin,0.6
3,-0.03688686412641964,0.02698855271832401,-0.03688686412641971,0.026988552718323955,0.0,0.0,-0.045919103765532765,m_a=1,IV,plugin,0.6
4,-0.2023800427847548,-0.028819957215245127,-0.1476143589225855,-0.08358564107741447,1.0,1.0,-0.0948,m_u,IV,plugin,0.6
0,-0.26318048263472144,-0.1417372891643553,-0.23288290616582236,-0.17214695010613967,0.8,0.0,-0.25316976782479833,m_y=1,IV,plugin,0.6
1,-0.10594089408485399,0.04446422500949303,-0.05958115459275528,-0.0014362265832050516,0.0,0.0,-0.14782276546982429,m_y=0,IV,plugin,0.6
2,-0.45734231966089495,-0.13188424698350182,-0.37296375837006296,-0.216262808274334,0.0,0.0,-0.06265017481793073,m_a=0,IV,plugin,0.6
3,-0.026872461303199868,0.024318568496880168,-0.026872461303199924,0.024318568496880074,0.0,0.0,-0.045085681214113826,m_a=1,IV,plugin,0.6
4,-0.18521431716380637,-0.05018568283619353,-0.14371272179291067,-0.09168727820708934,1.0,0.8,-0.09570000000000001,m_u,IV,plugin,0.6
0,-0.28602200143317713,-0.13719904022907917,-0.24928875805890907,-0.17415917884275597,1.0,0.4,-0.24833209785025945,m_y=1,IV,plugin,0.6
1,-0.14366442182392078,0.040966695458234725,-0.08848320636496787,-0.013977756615875647,0.2,0.0,-0.15052805700470798,m_y=0,IV,plugin,0.6
2,-0.44599444444255054,-0.06229979070978975,-0.344566226610356,-0.1637280085419842,0.2,0.0,-0.06062200676961471,m_a=0,IV,plugin,0.6
3,-0.042046147622061734,0.02063755133909364,-0.04204614762206171,0.02063755133909369,0.4,0.4,-0.0409581451256803,m_a=1,IV,plugin,0.6
4,-0.19488307955988468,-0.03071692044011536,-0.14409797089130488,-0.08150202910869508,1.0,1.0,-0.09159999999999999,m_u,IV,plugin,0.6
0,-0.2878618884695481,-0.11281720019994719,-0.24711033880102073,-0.15387143876469903,1.0,0.8,-0.24175461741424803,m_y=1,IV,plugin,0.6
1,-0.14547027056394973,0.06745256359316136,-0.08456182415718841,0.007908517881417065,0.2,0.0,-0.15383638211382114,m_y=0,IV,plugin,0.6
2,-0.4878607641467589,-0.046882552222978505,-0.3761681085046574,-0.15857520786508011,0.6,0.0,-0.04849395650859012,m_a=0,IV,plugin,0.6
3,-0.04175841906998803,0.040190283771139514,-0.04175841906998809,0.040190283771139465,0.6,0.6,-0.0392987411528668,m_a=1,IV,plugin,0.6
4,-0.2076093463802558,-0.01389065361974411,-0.15161781810687028,-0.0698821818931297,1.0,1.0,-0.08605,m_u,IV,plugin,0.6
0,-0.33504680598638115,-0.12666272005091234,-0.28451070543439677,-0.17763886657491348,1.0,1.0,-0.25354434553247607,m_y=1,IV,plugin,0.6
1,-0.19908862143248912,0.06342527429823493,-0.12125097844866524,-0.013792957876241721,1.0,0.0,-0.15264361972547022,m_y=0,IV,plugin,0.6
2,-0.49383145612765916,0.030472948617757022,-0.3564565378903735,-0.10690196961952858,1.0,0.0,-0.06352790075491827,m_a=0,IV,plugin,0.6
3,-0.06519536959670261,0.01977266833135194,-0.06519536959670257,0.01977266833135196,1.0,1.0,-0.04199914506008329,m_a=1,IV,plugin,0.6
4,-0.2270922273710875,-0.004607772628912432,-0.1582193121128244,-0.07348068788717563,1.0,1.0,-0.09375000000000001,m_u,IV,plugin,0.6
0,-0.3237581333078722,-0.1269706248701703,-0.2796479761419503,-0.17154411565043798,1.0,1.0,-0.2608014511873351,m_y=1,IV,plugin,0.6
1,-0.16546960807382996,0.07834153540343966,-0.09545937020187048,0.01058246090938424,1.0,0.0,-0.1444359756097561,m_y=0,IV,plugin,0.6
2,-0.5106098686570087,-0.01893670753487564,-0.38918266966800785,-0.1403639065238765,1.0,0.0,-0.06497138577267919,m_a=0,IV,plugin,0.6
3,-0.06355987841838588,0.027105521915279797,-0.06355987841838584,0.027105521915279856,1.0,1.0,-0.05184301062075125,m_a=1,IV,plugin,0.6
4,-0.22984398044924906,-0.017656019550751002,-0.16894216879631566,-0.07855783120368434,1.0,1.0,-0.10129999999999999,m_u,IV,plugin,0.6
0,-0.2488156377161043,-0.15640162717262623,-0.2243771720429227,-0.18090149985849285,0.4,0.0,-0.2502848770958815,m_y=1,IV,plugin,0.6
1,-0.08958704591420022,0.02577831594337965,-0.05229725970060504,-0.011336076683382964,0.0,0.0,-0.15595022037853254,m_y=0,IV,plugin,0.6
2,-0.4211862208927908,-0.16855685297715595,-0.3530691276028543,-0.2366739462670925,0.0,0.0,-0.05395493696925774,m_a=0,IV,plugin,0.6
3,-0.0175048119927113,0.018372385518171643,-0.017504811992711356,0.01837238551817159,0.0,0.0,-0.04088220925404573,m_a=1,IV,plugin,0.6
4,-0.16987949794235865,-0.0662205020576414,-0.13617516018249806,-0.09992483981750194,1.0,0.0,-0.09359999999999999,m_u,IV,plugin,0.6
0,-0.26128864851026623,-0.14903701536074054,-0.23258230659318943,-0.1778532072488115,0.8,0.0,-0.2576919904314114,m_y=1,IV,plugin,0.6
1,-0.09758509864208167,0.042799693855579156,-0.05309011741726986,-0.0012818478031616691,0.0,0.0,-0.14129744826710677,m_y=0,IV,plugin,0.6
2,-0.43274110282397543,-0.13630335059516172,-0.3534091691555824,-0.21563528426355486,0.0,0.0,-0.07466555650201184,m_a=0,IV,plugin,0.6
3,-0.025518874567107643,0.020524619331176174,-0.02551887456710767,0.020524619331176143,0.0,0.0,-0.04784439197791901,m_a=1,IV,plugin,0.6
4,-0.18406101569117747,-0.05863898430882246,-0.1443395165034131,-0.09836048349658688,1.0,0.8,-0.10054999999999999,m_u,IV,plugin,0.6
0,-0.31330892509435065,-0.1329621335715367,-0.2715704425142465,-0.17505708025333117,1.0,0.8,-0.25912558444754324,m_y=1,IV,plugin,0.6
1,-0.16888103898790902,0.05780197198454391,-0.10443612719553289,-0.006238225880462018,0.8,0.0,-0.1563580484056858,m_y=0,IV,plugin,0.6
2,-0.4906545700312985,-0.030565732427676018,-0.37554676416688365,-0.1456735382920907,1.0,0.0,-0.06643414586149221,m_a=0,IV,plugin,0.6
3,-0.052401925244089376,0.029802462478501823,-0.05240192524408951,0.029802462478501712,0.8,0.8,-0.042052415392016984,m_a=1,IV,plugin,0.6
4,-0.218037065593283,-0.020362934406716948,-0.15985006972882135,-0.07854993027117864,1.0,1.0,-0.09690000000000001,m_u,IV,plugin,0.6
0,-0.3110445903992717,-0.11511054677497005,-0.2667528769558659,-0.1597376450065709,1.0,1.0,-0.2463850992565967,m_y=1,IV,plugin,0.6
1,-0.16538009114116048,0.07891986826617323,-0.09689692424095689,0.012679673757444401,1.0,0.0,-0.14885938909653307,m_y=0,IV,plugin,0.6
2,-0.5062260040576355,-0.015469519034069424,-0.38466032626634084,-0.1370351968253641,1.0,0.0,-0.05816091987404415,m_a=0,IV,plugin,0.6
3,-0.0567042284436452,0.03597855314985463,-0.056704228443645276,0.035978553149854556,1.0,1.0,-0.041424408866245654,m_a=1,IV,plugin,0.6
4,-0.22498379363772036,-0.010816206362279623,-0.1643711466909808,-0.07142885330901919,1.0,1.0,-0.09305000000000001,m_u,IV,plugin,0.6
0,-0.2802623360378039,-0.15357294586161982,-0.251036585725069,-0.18297900235768322,1.0,0.0,-0.2641463014597342,m_y=1,IV,plugin,0.6
1,-0.11390138789928024,0.04368483654727488,-0.06794656893202917,-0.0017772320581837951,0.0,0.0,-0.1471944657955419,m_y=0,IV,plugin,0.6
2,-0.45600019738349323,-0.12496589467846753,-0.374162700619565,-0.20680339144239554,0.0,0.0,-0.06797340278290204,m_a=0,IV,plugin,0.6
3,-0.03897495521592433,0.01944019487313233,-0.03897495521592439,0.019440194873132245,0.0,0.0,-0.050834823294177656,m_a=1,IV,plugin,0.6
4,-0.19507398119182487,-0.0548260188081751,-0.15416341655953722,-0.09573658344046276,1.0,0.8,-0.10359999999999998,m_u,IV,plugin,0.6
0,-0.2969604273533527,-0.1389961056577147,-0.2613067573928625,-0.1749891086790075,1.0,0.8,-0.2589042227915049,m_y=1,IV,plugin,0.6
1,-0.12894155703741492,0.06532217983369189,-0.0724799208425371,0.01052604849792117,0.2,0.0,-0.14014432206608432,m_y=0,IV,plugin,0.6
2,-0.4741325253566339,-0.07668217806537582,-0.3747143576699369,-0.17610034575207298,0.4,0.0,-0.06677053396636251,m_a=0,IV,plugin,0.6
3,-0.05357941134587545,0.020221722751943914,-0.05357941134587542,0.020221722751944005,0.8,0.8,-0.05279744831090338,m_a=1,IV,plugin,0.6
4,-0.21203265943798658,-0.038667340562013486,-0.1620402338167309,-0.08865976618326907,1.0,1.0,-0.10129999999999999,m_u,IV,plugin,0.6
0,-0.3179084657422255,-0.10612639638616957,-0.2702558790772748,-0.15410508054832814,1.0,1.0,-0.23417004048582996,m_y=1,IV,plugin,0.6
1,-0.17827803914057788,0.08549325110065298,-0.10504278305525364,0.015061751307566356,0.8,0.0,-0.15908496732026145,m_y=0,IV,plugin,0.6
2,-0.5139513861884367,0.01017390989789344,-0.3845218699427521,-0.11925560634779112,1.0,0.0,-0.03976298105866832,m_a=0,IV,plugin,0.6
3,-0.060594677725711185,0.039169314603815786,-0.06059467772571111,0.039169314603815834,1.0,1.0,-0.03355789079935967,m_a=1,IV,plugin,0.6
4,-0.22936177615378722,-0.0004382238462128596,-0.1652359223298628,-0.0645640776701372,1.0,1.0,-0.08375000000000002,m_u,IV,plugin,0.6
0,-0.27259856390578363,-0.12850894900482826,-0.23821507238605166,-0.16309363783353997,1.0,0.0,-0.25151564804194654,m_y=1,IV,plugin,0.6
1,-0.11910007129040076,0.05969874960537227,-0.06662338068293687,0.008299156457247367,0.0,0.0,-0.1411342057993328,m_y=0,IV,plugin,0.6
2,-0.46689838136757145,-0.09470568128517377,-0.37118960320706623,-0.19041445944567909,0.0,0.0,-0.0686510052521177,m_a=0,IV,plugin,0.6
3,-0.03358722437915722,0.03318135128179698,-0.033587224379157156,0.03318135128179706,0.0,0.0,-0.04586770885613267,m_a=1,IV,plugin,0.6
4,-0.19941392143722853,-0.036786078562771454,-0.15131068953375865,-0.0848893104662414,1.0,1.0,-0.0985,m_u,IV,plugin,0.6
0,-0.25505110931094055,-0.1242138312176948,-0.22266083991416244,-0.1567568794587071,0.6,0.0,-0.25192355423181934,m_y=1,IV,plugin,0.6
1,-0.08528588232002995,0.07560640548910862,-0.03494849614955569,0.02815424754320084,0.0,0.0,-0.12296221407809933,m_y=0,IV,plugin,0.6
2,-0.47261136796901254,-0.13049171364353881,-0.38188190272389466,-0.22122117888865672,0.0,0.0,-0.07808244264642228,m_a=0,IV,plugin,0.6
