g,s,metric,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,selection_rate,size
x_black_65+ y.o.,11,m_y=1,0.1117884674394195,0.24680499702861702,0.14406058853535425,0.219138688677873,1.0,0.5,0.16820276497695852,0.4797297297297297,0.035168195718654434
x_black_65+ y.o.,12,m_a=0,-0.5096469800653929,-0.09162344309991727,-0.39531592410168126,-0.20595449906362875,0.0,0.0,0.06072245831971233,0.4082532051282051,0.03618756371049949
x_black_65+ y.o.,12,m_a=1,-0.05379526647328858,0.07716964375497137,-0.053795266473288604,0.07716964375497136,1.0,1.0,0.0,0.4082532051282051,0.03618756371049949
x_black_65+ y.o.,12,m_u,-0.2469380011468374,0.04501492422376052,-0.17928093309607449,-0.022642143827002442,0.0,0.0,0.1935096153846154,0.4082532051282051,0.03618756371049949
x_black_65+ y.o.,12,m_y=0,0.48316874466202087,0.6160924604014942,0.48316874466202087,0.6160924604014942,0.0,0.0,0.0,0.4082532051282051,0.03618756371049949
x_black_65+ y.o.,12,m_y=1,0.1357662330933054,0.27676777043332207,0.16886381049525048,0.24869089759245494,1.0,1.0,0.20833333333333337,0.4082532051282051,0.03618756371049949
x_black_65+ y.o.,13,m_a=0,-0.48694628873514284,-0.09231752396850162,-0.3600545037936259,-0.21920930891001855,0.0,0.0,0.015581232492997199,0.4255514705882353,0.03363914373088685
x_black_65+ y.o.,13,m_a=1,-0.03579453984103792,0.0791113473164693,-0.03579453984103786,0.0791113473164694,0.5,0.5,0.0,0.4255514705882353,0.03363914373088685
x_black_65+ y.o.,13,m_u,-0.24211084327116672,0.02703731385940189,-0.16993242091281227,-0.04514110849895242,0.0,0.0,0.11856617647058823,0.4255514705882353,0.03363914373088685
x_black_65+ y.o.,13,m_y=0,0.4049670322454022,0.5386680561980386,0.4049670322454022,0.5386680561980386,0.0,0.0,0.0,0.4255514705882353,0.03363914373088685
x_black_65+ y.o.,13,m_y=1,0.06877074309540152,0.2091304468774195,0.10713483787725712,0.17558799913917614,1.0,0.5,0.12272727272727271,0.4255514705882353,0.03363914373088685
x_black_65+ y.o.,14,m_a=0,-0.5174533302567484,-0.13652476635214933,-0.41358119848758323,-0.2403968981213146,0.0,0.0,0.009049773755656108,0.44932079414838033,0.03160040774719674
x_black_65+ y.o.,14,m_a=1,-0.06794982864060684,0.04919692916813745,-0.06794982864060678,0.04919692916813752,1.0,1.0,0.0,0.44932079414838033,0.03160040774719674
x_black_65+ y.o.,14,m_u,-0.24100841909324516,0.016348022019054886,-0.184254680367641,-0.04040571670654916,0.0,0.0,0.16405433646812959,0.44932079414838033,0.03160040774719674
x_black_65+ y.o.,14,m_y=0,0.4880322277073714,0.6176897124107863,0.48826932101397325,0.6178972266680749,0.0,0.0,0.0,0.44932079414838033,0.03160040774719674
x_black_65+ y.o.,14,m_y=1,0.101205399430742,0.23339260953816754,0.1326050212957541,0.20644366835702616,1.0,1.0,0.16594827586206898,0.44932079414838033,0.03160040774719674
x_black_65+ y.o.,15,m_a=0,-0.4750407022348183,-0.10344627432080827,-0.37973365184232877,-0.19875332471329793,0.0,0.0,0.04365079365079365,0.46256684491978606,0.034148827726809376
x_black_65+ y.o.,15,m_a=1,-0.06555683559643849,0.03746127307078995,-0.06555683559643846,0.03746127307079009,1.0,1.0,0.0,0.46256684491978606,0.034148827726809376
x_black_65+ y.o.,15,m_u,-0.1927582253792518,0.04480813625269198,-0.14167408818923227,-0.006276000937327442,0.0,0.0,0.19518716577540107,0.46256684491978606,0.034148827726809376
x_black_65+ y.o.,15,m_y=0,0.5252717100404966,0.6547254461544485,0.5252717100404966,0.6547254461544485,0.0,0.0,0.0,0.46256684491978606,0.034148827726809376
x_black_65+ y.o.,15,m_y=1,0.14008061177854703,0.26835195894406166,0.17135986593295846,0.2413791530427494,1.0,1.0,0.20312499999999997,0.46256684491978606,0.034148827726809376
x_black_65+ y.o.,16,m_a=0,-0.49492981491151483,-0.09369260548286956,-0.36765192245594314,-0.2209704979384412,0.0,0.0,0.003921568627450977,0.4463946869070209,0.033129459734964326
x_black_65+ y.o.,16,m_a=1,-0.062372748438440206,0.046640107084077065,-0.062372748438440186,0.04664010708407698,1.0,1.0,0.0,0.4463946869070209,0.033129459734964326
x_black_65+ y.o.,16,m_u,-0.2556125269860229,0.008933210097977373,-0.18524268571550156,-0.06143663117254396,0.0,0.0,0.1204933586337761,0.4463946869070209,0.033129459734964326
x_black_65+ y.o.,16,m_y=0,0.40585250556862595,0.5343373212916404,0.40607585616764075,0.5345334311767613,0.0,0.0,0.0,0.4463946869070209,0.033129459734964326
x_black_65+ y.o.,16,m_y=1,0.050419712430300856,0.18546797793608075,0.087381491119228,0.15296817590024028,1.0,1.0,0.1215686274509804,0.4463946869070209,0.033129459734964326
x_black_65+ y.o.,17,m_a=0,-0.450482373726449,-0.004993290356490543,-0.3339315981289508,-0.12154406595398887,0.0,0.0,0.07334244702665756,0.40630252100840336,0.035168195718654434
x_black_65+ y.o.,17,m_a=1,-0.13046901158650237,-0.004939399225528385,-0.13046901158650237,-0.0049393992255284055,0.5,0.5,0.0,0.40630252100840336,0.035168195718654434
x_black_65+ y.o.,17,m_u,-0.25090116844712135,0.04753982390930622,-0.18298368733301937,-0.020377657204795757,0.0,0.0,0.24495798319327733,0.40630252100840336,0.035168195718654434
x_black_65+ y.o.,17,m_y=0,0.49039631459737304,0.6257442176042091,0.49039631459737304,0.6257442176042091,0.0,0.0,0.0,0.40630252100840336,0.035168195718654434
x_black_65+ y.o.,17,m_y=1,0.13495175573609483,0.2797821430794286,0.16860416899484532,0.25141454345868935,0.5,0.5,0.2599431818181818,0.40630252100840336,0.035168195718654434
x_black_65+ y.o.,18,m_a=0,-0.619501081791062,-0.1590648099363861,-0.46385273355070883,-0.31471315817673934,0.5,0.0,0.0,0.46904761904761905,0.029561671763506624
x_black_65+ y.o.,18,m_a=1,-0.06079054629594616,0.05236251750552412,-0.06079054629594612,0.05236251750552406,0.0,0.0,0.0,0.46904761904761905,0.029561671763506624
x_black_65+ y.o.,18,m_u,-0.30048729936437674,-0.013798414921337432,-0.21977270485418526,-0.094513009431529,0.0,0.0,0.08333333333333333,0.46904761904761905,0.029561671763506624
x_black_65+ y.o.,18,m_y=0,0.38752921882471036,0.5205382085355812,0.3879247434709234,0.5208788367660522,0.0,0.0,0.0,0.46904761904761905,0.029561671763506624
x_black_65+ y.o.,18,m_y=1,0.015086574248021234,0.15539134467829024,0.055046373961152736,0.12015927302727966,1.0,0.0,0.08333333333333333,0.46904761904761905,0.029561671763506624
x_black_65+ y.o.,19,m_a=0,-0.4902074411340748,-0.08182440584392925,-0.3696797857236357,-0.20235206125436841,0.0,0.0,0.051044891640866875,0.42842842842842843,0.03261977573904179
x_black_65+ y.o.,19,m_a=1,-0.05455003350756821,0.05914050653835412,-0.05455003350756832,0.059140506538354044,1.0,1.0,0.0,0.42842842842842843,0.03261977573904179
x_black_65+ y.o.,19,m_u,-0.22212497016981414,0.049952797997642184,-0.15444069759639167,-0.017731474575780504,0.0,0.0,0.17017017017017017,0.42842842842842843,0.03261977573904179
x_black_65+ y.o.,19,m_y=0,0.45075677899990074,0.5857128742519782,0.45075677899990074,0.5857128742519782,0.0,0.0,0.0,0.42842842842842843,0.03261977573904179
x_black_65+ y.o.,19,m_y=1,0.1188496054575949,0.259682422996277,0.1552451425372355,0.22829663587095506,1.0,1.0,0.18285714285714288,0.42842842842842843,0.03261977573904179
x_black_<65 y.o.,0,m_a=0,-0.2997807104395983,0.020433559674004842,-0.20595914384213296,-0.07338800692346054,0.5,0.0,0.04404223227752643,0.20367183017785429,0.08511722731906218
x_black_<65 y.o.,0,m_a=1,-0.22542230711564942,-0.07482024160830264,-0.2254223071156496,-0.07482024160830272,0.5,0.5,-0.09650528565002242,0.20367183017785429,0.08511722731906218
x_black_<65 y.o.,0,m_u,-0.21039799251572383,0.07858502636540832,-0.13542040458707655,0.003607438436760979,0.0,0.0,0.13776534710269653,0.20367183017785429,0.08511722731906218
x_black_<65 y.o.,0,m_y=0,0.39026960705811264,0.5353793323140348,0.3941165528553772,0.532441481085653,0.0,0.0,0.22,0.20367183017785429,0.08511722731906218
x_black_<65 y.o.,0,m_y=1,0.1637659856424,0.3236499173622147,0.1959692386701516,0.2972793972814522,1.0,1.0,0.27105192359429653,0.20367183017785429,0.08511722731906218
x_black_<65 y.o.,1,m_a=0,-0.27870289002358517,0.028490811983345715,-0.19053201648967216,-0.05968006155056723,0.5,0.0,0.03460505417027157,0.17261904761904762,0.0856269113149847
x_black_<65 y.o.,1,m_a=1,-0.32412492501532486,-0.18486639226177004,-0.32412492501532497,-0.18486639226177012,0.5,0.5,-0.16228070175438591,0.17261904761904762,0.0856269113149847
x_black_<65 y.o.,1,m_u,-0.2042356707779106,0.07328328982552967,-0.13165903179027,0.0007066508378890668,0.0,0.0,0.1488095238095238,0.17261904761904762,0.0856269113149847
x_black_<65 y.o.,1,m_y=0,0.4282843997235648,0.5687911169044093,0.4282843997235648,0.5687911169044093,0.0,0.0,0.2954545454545454,0.17261904761904762,0.0856269113149847
x_black_<65 y.o.,1,m_y=1,0.1947748014407038,0.35268333103098726,0.22521060304900425,0.3277062721057744,1.0,0.5,0.3064516129032258,0.17261904761904762,0.0856269113149847
x_black_<65 y.o.,2,m_a=0,-0.28020296106460363,0.11083447585100153,-0.15356282207315047,-0.015805663140451474,1.0,0.0,0.06703833447254498,0.18915915545129028,0.09174311926605505
x_black_<65 y.o.,2,m_a=1,-0.11276602438292033,0.04769751162851599,-0.11276602438292033,0.047697511628515946,1.0,1.0,-0.035512052488945844,0.18915915545129028,0.09174311926605505
x_black_<65 y.o.,2,m_u,-0.21592436735431303,0.12677755910638117,-0.11312438118964117,0.023977572941709324,0.0,0.0,0.14983331275466105,0.18915915545129028,0.09174311926605505
x_black_<65 y.o.,2,m_y=0,0.29310340900992526,0.42279810766495773,0.29870415677831796,0.41823294428410374,0.0,0.0,0.14787798408488062,0.18915915545129028,0.09174311926605505
x_black_<65 y.o.,2,m_y=1,0.1657373814617919,0.3105568208912063,0.19339266188965973,0.28718400756361695,1.0,1.0,0.2800819252432155,0.18915915545129028,0.09174311926605505
x_black_<65 y.o.,3,m_a=0,-0.28036633860512655,0.048705479299782334,-0.17881631765714742,-0.052844541648196866,1.0,0.0,-0.017930280724436892,0.21703296703296704,0.08919469928644241
x_black_<65 y.o.,3,m_a=1,-0.30379815359853213,-0.16524741794038927,-0.30379815359853213,-0.16524741794038933,0.5,0.5,-0.19931077694235588,0.21703296703296704,0.08919469928644241
x_black_<65 y.o.,3,m_u,-0.2348647421828003,0.0507988081168661,-0.15540479124019335,-0.028661142825740754,0.5,0.0,0.04578754578754579,0.21703296703296704,0.08919469928644241
x_black_<65 y.o.,3,m_y=0,0.36050769899672774,0.49995879314190517,0.3622042302566054,0.49862432633991766,0.0,0.0,0.3404761904761905,0.21703296703296704,0.08919469928644241
x_black_<65 y.o.,3,m_y=1,0.0929136206746772,0.24958556144446695,0.12817008887213613,0.2200272510758036,1.0,0.5,0.20179547228727557,0.21703296703296704,0.08919469928644241
x_black_<65 y.o.,4,m_a=0,-0.2962193675517436,0.08127626042148994,-0.1736780617453033,-0.04126504538495042,1.0,0.0,0.008070442877344375,0.20700280112044817,0.08613659531090723
x_black_<65 y.o.,4,m_a=1,-0.2331544937702033,-0.07924751140033132,-0.23315449377020336,-0.07924751140033139,1.0,1.0,-0.16198308270676687,0.20700280112044817,0.08613659531090723
x_black_<65 y.o.,4,m_u,-0.22270241084402198,0.10421501588603882,-0.12566244330058288,0.007175048342599702,1.0,0.0,0.05917366946778713,0.20700280112044817,0.08613659531090723
x_black_<65 y.o.,4,m_y=0,0.31745928503444965,0.4791995926629181,0.3224794383522417,0.4753339575133658,0.0,0.0,0.2596153846153846,0.20700280112044817,0.08613659531090723
x_black_<65 y.o.,4,m_y=1,0.11323659850553458,0.2964239938893851,0.15638497919990196,0.2607951326073301,1.0,1.0,0.2087114337568058,0.20700280112044817,0.08613659531090723
x_black_<65 y.o.,5,m_a=0,-0.2993650909188804,0.031257107365715325,-0.19884157140666647,-0.06926641214649865,0.5,0.0,0.022403481170712253,0.2498452012383901,0.09174311926605505
x_black_<65 y.o.,5,m_a=1,-0.2292172275028927,-0.08831560804508665,-0.22921722750289278,-0.0883156080450867,1.0,1.0,-0.1193975630565775,0.2498452012383901,0.09174311926605505
x_black_<65 y.o.,5,m_u,-0.2143441751702006,0.06883333925688795,-0.13889545041432466,-0.006615385498987991,0.0,0.0,0.0780185758513932,0.2498452012383901,0.09174311926605505
x_black_<65 y.o.,5,m_y=0,0.356462719739042,0.5154071456269972,0.36297695236532074,0.510461790562731,0.0,0.0,0.23901098901098902,0.2498452012383901,0.09174311926605505
x_black_<65 y.o.,5,m_y=1,0.10255301100179223,0.2745680749674878,0.14305526273960234,0.24116592712624774,1.0,1.0,0.21363521376169997,0.2498452012383901,0.09174311926605505
x_black_<65 y.o.,6,m_a=0,-0.27744600942930125,0.1017911552327512,-0.14846671420034285,-0.02718813999620718,1.0,0.5,-0.02856396477086129,0.16145833333333331,0.08970438328236494
x_black_<65 y.o.,6,m_a=1,-0.29181992738007534,-0.12413901840793423,-0.2918199273800753,-0.1241390184079342,0.0,0.0,-0.24727767695099817,0.16145833333333331,0.08970438328236494
x_black_<65 y.o.,6,m_u,-0.24119500034028205,0.10161166700694862,-0.13349624423068088,-0.00608708910265246,1.0,0.5,0.01145833333333332,0.16145833333333331,0.08970438328236494
x_black_<65 y.o.,6,m_y=0,0.2793955327410221,0.4229407730652346,0.282218805431359,0.4206392234792343,0.5,0.5,0.3054298642533937,0.16145833333333331,0.08970438328236494
x_black_<65 y.o.,6,m_y=1,0.09406650795229146,0.25772746006930386,0.12881346225628593,0.2287218417349732,1.0,0.5,0.17323775388291518,0.16145833333333331,0.08970438328236494
x_black_<65 y.o.,7,m_a=0,-0.2606491021840158,0.09835263940237932,-0.15363904094348757,-0.008657421838149024,1.0,0.0,0.04591346437958507,0.16079513299377476,0.08613659531090723
x_black_<65 y.o.,7,m_a=1,-0.33813490150597747,-0.19059017593502792,-0.33813490150597747,-0.19059017593502786,0.5,0.5,-0.17631917631917626,0.16079513299377476,0.08613659531090723
x_black_<65 y.o.,7,m_u,-0.20035056117884714,0.11786612428014881,-0.11055083887780726,0.028066401979108882,0.0,0.0,0.14346349745331072,0.16079513299377476,0.08613659531090723
x_black_<65 y.o.,7,m_y=0,0.3737487523172506,0.5307382674121656,0.3737487523172506,0.5307382674121656,0.0,0.0,0.2845117845117845,0.16079513299377476,0.08613659531090723
x_black_<65 y.o.,7,m_y=1,0.18516707019497036,0.3658496174395326,0.22239722760964417,0.3357009017497896,1.0,0.5,0.31818181818181823,0.16079513299377476,0.08613659531090723
x_black_<65 y.o.,8,m_a=0,-0.25740812174396455,0.02528278201797013,-0.17365654000608666,-0.05846879971990773,0.5,0.0,0.014450019158923244,0.17934782608695654,0.09378185524974515
x_black_<65 y.o.,8,m_a=1,-0.3263233194658437,-0.19012476829849517,-0.3263233194658436,-0.19012476829849512,0.5,0.5,-0.17681642681642684,0.17934782608695654,0.09378185524974515
x_black_<65 y.o.,8,m_u,-0.19364645426405575,0.06321167165536001,-0.12574124874690554,-0.004693533861790111,0.0,0.0,0.08695652173913042,0.17934782608695654,0.09378185524974515
x_black_<65 y.o.,8,m_y=0,0.3949275599414801,0.542419008161755,0.39698156268781104,0.5408419939764515,0.0,0.0,0.2915601023017903,0.17934782608695654,0.09378185524974515
x_black_<65 y.o.,8,m_y=1,0.14605629698606673,0.3110000504944891,0.18089412555502749,0.28250428769934643,1.0,1.0,0.25249875062468763,0.17934782608695654,0.09378185524974515
x_black_<65 y.o.,9,m_a=0,-0.2493937887130607,-0.014042367492920343,-0.17756557284478153,-0.08587058336119949,0.0,0.0,0.030909623683932352,0.1935298180980889,0.09531090723751273
x_black_<65 y.o.,9,m_a=1,-0.2669809016512323,-0.13462214045560583,-0.2669809016512322,-0.13462214045560586,0.5,0.5,-0.10359943977591052,0.1935298180980889,0.09531090723751273
x_black_<65 y.o.,9,m_u,-0.1788923780393693,0.0432718392413034,-0.12144407615875355,-0.014176462639312326,0.0,0.0,0.10096707345153119,0.1935298180980889,0.09531090723751273
x_black_<65 y.o.,9,m_y=0,0.3712507738726578,0.5107005738902297,0.3752971404960783,0.5075753531385667,0.0,0.0,0.18318965517241378,0.1935298180980889,0.09531090723751273
x_black_<65 y.o.,9,m_y=1,0.12508127776254466,0.2769933643681447,0.15754186986184374,0.24988768323320706,1.0,0.5,0.22248803827751196,0.1935298180980889,0.09531090723751273
x_black_<65 y.o.,10,m_a=0,-0.3561435503856738,0.0074784439531283,-0.2373278863368495,-0.11133722009569597,0.5,0.0,-0.013741302972802016,0.2780590196320534,0.09174311926605505
x_black_<65 y.o.,10,m_a=1,-0.12514793487053938,0.024548974323845174,-0.12514793487053938,0.024548974323845077,0.5,0.5,-0.11492629753499328,0.2780590196320534,0.09174311926605505
x_black_<65 y.o.,10,m_u,-0.2524117777376841,0.05189319519662966,-0.16597182304707453,-0.03454675949397992,0.5,0.0,0.03870848252870725,0.2780590196320534,0.09174311926605505
x_black_<65 y.o.,10,m_y=0,0.3277372714714005,0.4619318217310219,0.3322803035090781,0.45830910516761103,0.0,0.0,0.23904761904761906,0.2780590196320534,0.09174311926605505
x_black_<65 y.o.,10,m_y=1,0.07221715145914542,0.21894401769231386,0.10671460574629,0.1894726730888927,1.0,1.0,0.13480392156862744,0.2780590196320534,0.09174311926605505
x_black_<65 y.o.,11,m_a=0,-0.2575658315396914,0.016672740194052182,-0.17541799764891092,-0.06547509369672833,0.5,0.0,0.010998535366589096,0.19121863799283154,0.09327217125382263
x_black_<65 y.o.,11,m_a=1,-0.3063967707189168,-0.1696828693728758,-0.3063967707189168,-0.16968286937287574,1.0,1.0,-0.18308823529411766,0.19121863799283154,0.09327217125382263
x_black_<65 y.o.,11,m_u,-0.19729319038647852,0.05535770651551075,-0.13085583391855538,-0.011079649952412368,0.0,0.0,0.0711469534050179,0.19121863799283154,0.09327217125382263
x_black_<65 y.o.,11,m_y=0,0.3781196219133391,0.5184350216719439,0.3801454576220084,0.5169267201214678,0.0,0.0,0.28287841191067,0.19121863799283154,0.09327217125382263
x_black_<65 y.o.,11,m_y=1,0.12993290661474455,0.28682341153951907,0.16329332448449843,0.259189795889318,1.0,1.0,0.23159625600809508,0.19121863799283154,0.09327217125382263
x_black_<65 y.o.,12,m_a=0,-0.29705067916149724,0.030705894711515386,-0.19393110406555447,-0.07241368038442737,0.5,0.0,0.004736889121532389,0.21286997885835096,0.08868501529051988
x_black_<65 y.o.,12,m_a=1,-0.2893993113736499,-0.14221118628209034,-0.2893993113736498,-0.14221118628209029,0.5,0.5,-0.15151471691452284,0.21286997885835096,0.08868501529051988
x_black_<65 y.o.,12,m_u,-0.2418711382297566,0.04657515514307575,-0.16078344498716834,-0.034512538099512394,0.5,0.0,0.06368921775898521,0.21286997885835096,0.08868501529051988
x_black_<65 y.o.,12,m_y=0,0.3425472015132962,0.48812516769747993,0.34682230329454034,0.4847825580035969,0.0,0.0,0.26,0.21286997885835096,0.08868501529051988
x_black_<65 y.o.,12,m_y=1,0.0746494302226155,0.23676995173275725,0.11223304622238757,0.20536801703027885,1.0,1.0,0.19463960447567008,0.21286997885835096,0.08868501529051988
x_black_<65 y.o.,13,m_a=0,-0.24347129094496492,0.04384300099766816,-0.1601317954166845,-0.03949649453061241,0.5,0.0,0.06228780211338353,0.18835743418613277,0.09174311926605505
x_black_<65 y.o.,13,m_a=1,-0.3237954811830151,-0.1898195414687891,-0.32379548118301504,-0.18981954146878915,0.0,0.0,-0.12798945812424622,0.18835743418613277,0.09174311926605505
x_black_<65 y.o.,13,m_u,-0.19184697437063172,0.0698595809705575,-0.1246296794503116,0.0026422860502374607,0.0,0.0,0.128476084538376,0.18835743418613277,0.09174311926605505
x_black_<65 y.o.,13,m_y=0,0.38396734471212013,0.528143262540904,0.3879529873386943,0.5251194830443605,0.0,0.0,0.24047619047619045,0.18835743418613277,0.09174311926605505
x_black_<65 y.o.,13,m_y=1,0.15394308603470822,0.31587750069147114,0.18728490395894,0.2885234467512911,1.0,0.0,0.3072874493927126,0.18835743418613277,0.09174311926605505
x_black_<65 y.o.,14,m_a=0,-0.2524367690512988,0.019386909852716683,-0.17097912749357233,-0.06207073170500979,0.5,0.0,0.011164633428784432,0.22372991749891447,0.09785932721712538
x_black_<65 y.o.,14,m_a=1,-0.27297266536251397,-0.14531323881798586,-0.27297266536251397,-0.1453132388179858,0.5,0.5,-0.1384941675503712,0.22372991749891447,0.09785932721712538
x_black_<65 y.o.,14,m_u,-0.19381912761547465,0.0483566873202077,-0.13062377871496295,-0.014838661580304086,0.5,0.0,0.07207989578810249,0.22372991749891447,0.09785932721712538
x_black_<65 y.o.,14,m_y=0,0.3531011092013424,0.4974463262208478,0.3588996137644993,0.49295581521517684,0.0,0.0,0.25636363636363635,0.22372991749891447,0.09785932721712538
x_black_<65 y.o.,14,m_y=1,0.10313019711166974,0.2598259698389575,0.13845355824392577,0.23035940885591516,1.0,1.0,0.2147990119020885,0.22372991749891447,0.09785932721712538
x_black_<65 y.o.,15,m_a=0,-0.2619897093762818,0.09496676572079021,-0.14037375448195102,-0.026649189173540585,1.0,0.5,0.006157700922516246,0.21650821089023337,0.09174311926605505
x_black_<65 y.o.,15,m_a=1,-0.21744262171889783,-0.07764676137516613,-0.21744262171889794,-0.0776467613751661,0.5,0.5,-0.07299498746867161,0.21650821089023337,0.09174311926605505
x_black_<65 y.o.,15,m_u,-0.22491662568851606,0.08057781842836054,-0.12971864495691865,-0.014620162303236914,0.0,0.0,0.09439436967526856,0.21650821089023337,0.09174311926605505
x_black_<65 y.o.,15,m_y=0,0.25769686332861985,0.3917576441019809,0.26483293920186013,0.3859230497916654,0.5,0.5,0.2149122807017544,0.21650821089023337,0.09174311926605505
x_black_<65 y.o.,15,m_y=1,0.07514542750353101,0.22638867506904126,0.11108924469549566,0.19560528890696352,1.0,0.5,0.18987206823027716,0.21650821089023337,0.09174311926605505
x_black_<65 y.o.,16,m_a=0,-0.34494761680897934,0.07177551456038522,-0.21043273742035673,-0.06273936482823744,1.0,0.0,-0.00338653948811804,0.24859904735219948,0.08613659531090723
x_black_<65 y.o.,16,m_a=1,-0.10498471385004854,0.054581430339280756,-0.10498471385004854,0.05458143033928075,0.0,0.0,-0.15993999225706546,0.24859904735219948,0.08613659531090723
x_black_<65 y.o.,16,m_u,-0.24448335378234437,0.10284704108971349,-0.1434283743911129,0.0017920616984819504,1.0,0.0,0.030120481927710843,0.24859904735219948,0.08613659531090723
x_black_<65 y.o.,16,m_y=0,0.3141776823217795,0.4492689948609559,0.3189176496893203,0.4454615103941506,0.0,0.0,0.2628205128205128,0.24859904735219948,0.08613659531090723
x_black_<65 y.o.,16,m_y=1,0.1286577673709883,0.28067637708169213,0.1622300397525248,0.25226946222817154,1.0,1.0,0.17700501253132833,0.24859904735219948,0.08613659531090723
x_black_<65 y.o.,17,m_a=0,-0.2986059890770635,0.08286540700227973,-0.18253008942165774,-0.03321049265312612,1.0,0.0,0.015119499442473955,0.17983512999365886,0.09072375127420998
x_black_<65 y.o.,17,m_a=1,-0.2564042703703861,-0.09280118748306193,-0.25640427037038604,-0.09280118748306196,1.0,1.0,-0.19128420599008833,0.17983512999365886,0.09072375127420998
x_black_<65 y.o.,17,m_u,-0.2427325610391603,0.09675919388633847,-0.14751707161549216,0.0015437044626703533,0.5,0.0,0.08655675332910591,0.17983512999365886,0.09072375127420998
x_black_<65 y.o.,17,m_y=0,0.36631093063031284,0.505504077849335,0.3676361077159338,0.5044363721807038,0.0,0.0,0.30368906455862976,0.17983512999365886,0.09072375127420998
x_black_<65 y.o.,17,m_y=1,0.16249272390123054,0.3196414638668721,0.19274138771189284,0.29474461754926906,1.0,1.0,0.2626344086021505,0.17983512999365886,0.09072375127420998
x_black_<65 y.o.,18,m_a=0,-0.20826382336066265,0.02530966250921987,-0.14309803803340881,-0.03985612281803399,1.0,0.0,0.01670849245317338,0.17741711749202385,0.08664627930682978
x_black_<65 y.o.,18,m_a=1,-0.346779857326735,-0.2248693114352081,-0.34677985732673505,-0.2248693114352081,0.0,0.0,-0.15985485103132158,0.17741711749202385,0.08664627930682978
x_black_<65 y.o.,18,m_u,-0.171327422941852,0.048980356774561085,-0.11761171961697,-0.00473534655032086,0.0,0.0,0.09099736440560412,0.17741711749202385,0.08664627930682978
x_black_<65 y.o.,18,m_y=0,0.3916635201564896,0.5306169378549739,0.39504814229544843,0.5280893103431952,0.0,0.0,0.3045977011494253,0.17741711749202385,0.08664627930682978
x_black_<65 y.o.,18,m_y=1,0.14366725882279704,0.29463805715016245,0.17386697233884876,0.2696900363503138,0.5,0.5,0.2710526315789474,0.17741711749202385,0.08664627930682978
x_black_<65 y.o.,19,m_a=0,-0.26290525760619987,0.1239660984509553,-0.1355685137099627,-0.003370645445281881,1.0,0.0,0.03297147663413197,0.1878638602776534,0.08358817533129459
x_black_<65 y.o.,19,m_a=1,-0.2347178814752185,-0.07673448084493473,-0.23471788147521844,-0.0767344808449347,1.0,1.0,-0.1094822457301235,0.1878638602776534,0.08358817533129459
x_black_<65 y.o.,19,m_u,-0.21778780181716678,0.12135549848831173,-0.11429680573746943,0.017864502408614383,0.5,0.0,0.10941931631586804,0.1878638602776534,0.08358817533129459
x_black_<65 y.o.,19,m_y=0,0.2787718143429506,0.4277347934128825,0.28340074476618926,0.4241041075731623,0.0,0.0,0.20833333333333331,0.1878638602776534,0.08358817533129459
x_black_<65 y.o.,19,m_y=1,0.12056862298820717,0.29169064262583944,0.1582383761924646,0.26040680204265787,1.0,0.5,0.2416891284815813,0.1878638602776534,0.08358817533129459
x_white_65+ y.o.,0,m_a=0,-0.40598752449346737,-0.03289652513813085,-0.27915510981019853,-0.15972893982139957,0.5,0.0,-0.02126544106329844,0.3150653181626633,0.2222222222222222
x_white_65+ y.o.,0,m_a=1,-0.19718303398158454,-0.060801877774509516,-0.19718303398158454,-0.06080187777450957,0.5,0.5,-0.06260608306938908,0.3150653181626633,0.2222222222222222
x_white_65+ y.o.,0,m_u,-0.29911073693275836,-0.0033755673234574513,-0.21223973118726003,-0.09024657306895571,0.0,0.0,0.06873156342182891,0.3150653181626633,0.2222222222222222
x_white_65+ y.o.,0,m_y=0,0.3479615205034278,0.48836721531992594,0.35114266824437723,0.48584097595697917,0.0,0.0,0.27976190476190477,0.3150653181626633,0.2222222222222222
x_white_65+ y.o.,0,m_y=1,0.006408947219428918,0.16014192328555507,0.04800219660196686,0.12425521374533777,1.0,0.5,0.11339586339586341,0.3150653181626633,0.2222222222222222
x_white_65+ y.o.,1,m_a=0,-0.4417636325476251,-0.05252229363240518,-0.3129421543249837,-0.18134377185504666,0.0,0.0,-0.002274534898013783,0.31713893518972447,0.23037716615698267
x_white_65+ y.o.,1,m_a=1,-0.14581321743686143,0.006383077988104446,-0.14581321743686143,0.006383077988104498,1.0,1.0,-0.04136497064579259,0.31713893518972447,0.23037716615698267
x_white_65+ y.o.,1,m_u,-0.3005111555380733,0.012267210053221844,-0.21271694889668114,-0.07552699658817036,0.0,0.0,0.09023433669967643,0.31713893518972447,0.23037716615698267
x_white_65+ y.o.,1,m_y=0,0.3644995174227109,0.5056909354682563,0.36662875992262567,0.504031499733876,0.0,0.0,0.19211822660098524,0.31713893518972447,0.23037716615698267
x_white_65+ y.o.,1,m_y=1,0.03467962664362603,0.19027345766544118,0.07436770562869793,0.15643860239635093,1.0,1.0,0.12626312660986724,0.31713893518972447,0.23037716615698267
